Time,Name,Position,Velocity,Effort
6.253000000000423,right_joint_1,0.8776033376982231,-0.035658835106483884,-0.003771981858441394
6.254000000000423,right_joint_1,0.8775676788631166,-0.035745178337426055,-0.003746405212401857
6.254000000000423,right_joint_1,0.8775676788631166,-0.035745178337426055,-0.003746405212401857
6.2550000000004236,right_joint_1,0.8775319336847792,-0.03583061078733515,-0.003720761297304649
6.2550000000004236,right_joint_1,0.8775319336847792,-0.03583061078733515,-0.003720761297304649
6.256000000000424,right_joint_1,0.8774961030739918,-0.03591513118888754,-0.0036950507717442285
6.257000000000424,right_joint_1,0.877460187942803,-0.03599873829726461,-0.0036692742953558753
6.258000000000425,right_joint_1,0.8774241892045057,-0.036081430890163954,-0.0036434325287976422
6.259000000000425,right_joint_1,0.8773881077736155,-0.036163207767810124,-0.003617526133736135
6.260000000000425,right_joint_1,0.8773519445658478,-0.0362440677529647,-0.003591555772826155
6.260000000000425,right_joint_1,0.8773519445658478,-0.0362440677529647,-0.003591555772826155
